"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","tag"
"hsa-miR-1291",2.99945908385158,0.458218318641135,0.128766310282025,3.55852643162285,0.000372941265840809,0.000866985230552434,"Stable"
"hsa-miR-1292-5p",2.77944068433446,0.344913581900883,0.112380678346508,3.06915376358022,0.00214666073268857,0.0044633539986594,"Stable"
"hsa-miR-1296-5p",31.1790475270331,0.123955270018038,0.0660539940327229,1.8765749419578,0.0605763744345974,0.0910814221808982,"Stable"
"hsa-miR-1301-3p",52.6940612209515,0.266555792853112,0.061670991132219,4.32222326833748,1.54464760470525e-05,4.70110140562468e-05,"Stable"
"hsa-miR-1306-3p",5.7971308418067,-0.147031652908575,0.100735024529015,-1.45958819780924,0.144403284821983,0.201270065127986,"Stable"
"hsa-miR-1306-5p",49.9613292804471,0.0736314068119658,0.0715927365308378,1.02847593736342,0.303726004089964,0.382694765153355,"Stable"
"hsa-miR-1307-3p",3796.39734086993,0.38122658144346,0.06960604378422,5.47691781801691,4.327980964008e-08,1.81775200488336e-07,"Stable"
"hsa-miR-1307-5p",1553.58310876646,0.357571792738304,0.101284043291574,3.53038623970544,0.000414953418174414,0.000961105343565738,"Stable"
"hsa-miR-130a-3p",795.09343885409,0.0829181168788575,0.0751737854747192,1.10301904254566,0.270018895691202,0.342277473411383,"Stable"
"hsa-miR-130a-5p",9.66539793815837,0.193825254887658,0.104014914463556,1.86343714156078,0.0624007885590108,0.0936011828385162,"Stable"
"hsa-miR-130b-3p",44.7419448465936,0.55575291295492,0.115363662570902,4.81740004235178,1.45440909458124e-06,4.89988090687797e-06,"Stable"
"hsa-miR-130b-5p",71.2691196629525,0.780088233708146,0.145838474984354,5.34898787025738,8.84474688604749e-08,3.46098791193162e-07,"Stable"
"hsa-miR-132-3p",601.753819609247,-0.43521729917138,0.0863280792021786,-5.04143383234683,4.62056623255351e-07,1.62623280810543e-06,"Stable"
"hsa-miR-132-5p",16.4495271292692,-0.550304564949386,0.108260047736861,-5.0831731229878,3.71181095697167e-07,1.32865960391599e-06,"Stable"
"hsa-miR-133a-3p",120.525394261512,-0.514898825158915,0.143134190880326,-3.59731537232374,0.000321518561739138,0.00075863930297999,"Stable"
"hsa-miR-133b",13.5652190801601,-1.01240804613632,0.172945672493546,-5.85390794426559,4.80154460684044e-09,2.34494038938719e-08,"Down"
"hsa-miR-1343-3p",3.9401785535414,0.233092179887818,0.117875348142741,1.97744637500927,0.0479911963577721,0.0742342145171992,"Stable"
"hsa-miR-135a-5p",3464.68557524823,0.243329032657172,0.102478304632171,2.37444436196092,0.0175753847730754,0.0295266464187667,"Stable"
"hsa-miR-135b-3p",13.8158735997094,-0.74471924694776,0.103190808914157,-7.21691451771913,5.31803824104656e-13,6.56934135658693e-12,"Stable"
"hsa-miR-135b-5p",1163.26169761458,-0.542855947513751,0.0809734770065278,-6.70412050442132,2.02623004197016e-11,1.72503368438e-10,"Stable"
"hsa-miR-136-5p",41.1606733775598,-1.59249844889188,0.176456385141193,-9.02488423764108,1.79885459629937e-19,1.03025308697146e-17,"Down"
"hsa-miR-138-1-3p",27.70525128876,0.34760238037089,0.139416581797077,2.49326425802658,0.0126574604260358,0.0224625354039508,"Stable"
"hsa-miR-138-5p",248.91185171092,0.443475232803741,0.124418034435658,3.56439671158027,0.00036469402446902,0.000850952723761046,"Stable"
"hsa-miR-139-3p",172.376252666474,0.505108729716181,0.107471907863188,4.69991404971788,2.60271010557224e-06,8.45209982737376e-06,"Stable"
"hsa-miR-139-5p",684.544461766429,0.790252275388519,0.103395044962609,7.64303817145491,2.12155060398043e-14,4.17680275158647e-13,"Stable"
"hsa-miR-140-3p",6258.04578755887,0.200234795884513,0.0661555174115764,3.02672858922383,0.00247215821051233,0.00504032256512222,"Stable"
"hsa-miR-140-5p",217.359519883964,0.0455443184195,0.0617566390729457,0.737480521984106,0.460830183982869,0.549854196797741,"Stable"
"hsa-miR-141-3p",5909.95907658534,0.149587406222347,0.0709822756769209,2.10739096198044,0.0350837043919507,0.0558149842599216,"Stable"
"hsa-miR-141-5p",3649.33691342906,0.0882599576539023,0.0657899030918274,1.34154260009643,0.179744348219535,0.23890071598799,"Stable"
"hsa-miR-142-3p",7693.70915189266,-1.05591659988813,0.151155319386773,-6.98563969942913,2.83560941192043e-12,2.92858021231127e-11,"Down"
"hsa-miR-142-5p",241.54099999518,-1.13629026466098,0.153449429022265,-7.40498203154675,1.31168228319101e-13,1.96752342478651e-12,"Down"
"hsa-miR-143-3p",428986.253497353,0.207392902663901,0.117360108746895,1.76714988489977,0.0772031300198087,0.114442286852893,"Stable"
"hsa-miR-143-5p",305.549870549435,0.458781905105961,0.0964190144660769,4.75820985773895,1.95317381743366e-06,6.44240578525239e-06,"Stable"
"hsa-miR-144-3p",82.5534438656237,0.24604476520345,0.150595257517319,1.6338148309561,0.102297737249651,0.147815537768991,"Stable"
"hsa-miR-144-5p",1040.76318183316,0.549483684314704,0.142687961800295,3.85094634040508,0.000117662279627729,0.000315435047512636,"Stable"
"hsa-miR-145-3p",196.34249580949,0.422668260918186,0.0873276464936752,4.84002807689084,1.29820786214545e-06,4.39715566210556e-06,"Stable"
"hsa-miR-145-5p",8373.40422526132,0.554527269470684,0.0902415160177592,6.14492413183256,8.00017442667725e-10,4.66676841556173e-09,"Stable"
"hsa-miR-1468-5p",75.6921990824375,0.34896355577117,0.0807750423816089,4.32019031475771,1.55894693622099e-05,4.72181043182319e-05,"Stable"
"hsa-miR-146a-5p",576.473124481982,-0.861137114223965,0.131148141519747,-6.56614042902243,5.16361225856683e-11,3.91936834083988e-10,"Stable"
"hsa-miR-146b-3p",25556.5851413173,-1.72746796683754,0.188050357265149,-9.1861988031314,4.06968622585919e-20,2.5703774171942e-18,"Down"
"hsa-miR-146b-5p",118140.929085201,-1.58880076220009,0.189072395934149,-8.4031344414414,4.34716524982207e-17,1.61100829846347e-15,"Down"
"hsa-miR-148a-3p",212680.182452878,0.296365568517074,0.109592115809385,2.70425993994447,0.00684567140336228,0.0129124939644259,"Stable"
"hsa-miR-148a-5p",259.280417745637,0.174748123395304,0.114593254443523,1.52494249547148,0.127273441255859,0.180590693673854,"Stable"
"hsa-miR-148b-3p",1510.75587822464,0.374132688395919,0.0509086326720505,7.34910110051576,1.99544219433961e-13,2.79361907207545e-12,"Stable"
"hsa-miR-148b-5p",12.3125960145628,0.35835180953439,0.077777433949149,4.60740077602304,4.07733661849422e-06,1.27797117893102e-05,"Stable"
"hsa-miR-149-5p",118.157981824344,0.00400156606203061,0.111269037192041,0.0359629791271067,0.971311878223403,0.977518343898952,"Stable"
"hsa-miR-150-3p",12.7033038417905,-0.750631481060466,0.187304522179953,-4.0075459595113,6.1352925065821e-05,0.00017102806544897,"Stable"
"hsa-miR-150-5p",2755.00272271306,-1.06353643788177,0.175260806840583,-6.0683073246899,1.29265371201449e-09,7.19325948280951e-09,"Down"
"hsa-miR-151a-3p",14184.6480623594,-0.0160441985367102,0.0593106640197622,-0.270511193929043,0.786767006325761,0.834463806043236,"Stable"
"hsa-miR-151a-5p",579.058643741873,0.0144549769271233,0.0452183011960102,0.319670941738048,0.74921778993482,0.801370471407363,"Stable"
"hsa-miR-151b",29.3731203585933,-0.238772533878358,0.0640733643561923,-3.7265490313727,0.000194119324234414,0.000487231769990761,"Stable"
"hsa-miR-152-3p",1949.2664124244,0.669672924883881,0.0953223856741641,7.02534793005487,2.13533466474564e-12,2.2801031165928e-11,"Stable"
"hsa-miR-152-5p",3.47327955190656,0.752570071655384,0.131537269746119,5.72134478013664,1.05684183957418e-08,4.85992962723891e-08,"Stable"
"hsa-miR-153-3p",7.42058052584347,0.100919009127463,0.118305488153934,0.853037426261671,0.393638549750602,0.482475265258521,"Stable"
"hsa-miR-153-5p",53.5216314425606,0.154372172794205,0.106353421753325,1.45150170299413,0.146640208373198,0.203040288516736,"Stable"
"hsa-miR-155-5p",1321.29376908401,-0.803561545445641,0.138088689624626,-5.8191698945801,5.91405983737991e-09,2.82261946784041e-08,"Stable"
"hsa-miR-15a-5p",1092.29495686527,0.00624558829509714,0.05772477756034,0.108195969894706,0.91384024174871,0.928579600486593,"Stable"
"hsa-miR-15b-3p",113.401758764649,-0.0535247857545251,0.0700270063281407,-0.764344908644423,0.444661729770256,0.532579638317987,"Stable"
"hsa-miR-15b-5p",1069.45046912041,-0.00201439068878452,0.0663191865035605,-0.0303741766898238,0.975768639366999,0.980437388837654,"Stable"
"hsa-miR-16-1-3p",26.183563118764,-0.0725616993564632,0.068600308760537,-1.05774595869173,0.290171276377836,0.367084144815335,"Stable"
"hsa-miR-16-2-3p",34.2946731082372,-0.122760934269914,0.0749946505570332,-1.63692921239168,0.101645261264032,0.147210378382391,"Stable"
"hsa-miR-16-5p",3179.65187373642,-0.0235821050121258,0.0462831409055562,-0.509518251154274,0.610389008662909,0.680610753022358,"Stable"
"hsa-miR-17-3p",1550.47530891508,-0.320536120902822,0.0538628384673644,-5.95096972279014,2.66558397939215e-09,1.39943158918088e-08,"Stable"
"hsa-miR-17-5p",1418.60677635487,-0.156229674883467,0.0655833389530243,-2.38215494022605,0.0172116539734878,0.0290706219927542,"Stable"
"hsa-miR-181a-2-3p",26254.2443100505,-0.442737584364429,0.084478743865053,-5.24081637709553,1.59867737741621e-07,6.06726956489286e-07,"Stable"
"hsa-miR-181a-3p",1535.10728349016,-0.0479274939398711,0.082751223951819,-0.579175650232997,0.562470659067846,0.636187639520185,"Stable"
"hsa-miR-181a-5p",28346.5938970653,-0.253241367856935,0.0742712233983732,-3.40968353918998,0.000650382991330689,0.00146336173049405,"Stable"
"hsa-miR-181b-2-3p",89.2291809466585,-0.395465478764269,0.0995431337149483,-3.97280519515012,7.10311386656603e-05,0.000196270251576167,"Stable"
"hsa-miR-181b-3p",131.037633241766,0.117424347862098,0.0921662562789394,1.27404923019457,0.20264596954292,0.265419876948108,"Stable"
"hsa-miR-181b-5p",6159.9462120609,-0.271654234373057,0.0760983876638539,-3.56977647901061,0.00035728595540623,0.000836766363962546,"Stable"
"hsa-miR-181c-3p",662.337353871337,-0.167592893965008,0.0744226600179275,-2.25190679726628,0.0243281625027884,0.0400524886879296,"Stable"
"hsa-miR-181c-5p",1067.97273474866,-0.228869648257874,0.0855218467257535,-2.67615418773404,0.00744723751300194,0.0138809456603291,"Stable"
"hsa-miR-181d-5p",322.682789974441,-0.245265137094384,0.0844317910544141,-2.90489084776511,0.00367381194739399,0.00727830668823337,"Stable"
"hsa-miR-182-5p",68608.9657866282,0.658259869617205,0.104788999912622,6.28176497691638,3.3475064391592e-10,2.15196842517377e-09,"Stable"
"hsa-miR-183-5p",24250.9138261625,0.902822246961904,0.110943094468337,8.13770565250972,4.02838758931799e-16,1.12012745245137e-14,"Stable"
"hsa-miR-184",9.67075713331092,-1.82696548671108,0.236989203305496,-7.70906632550678,1.26741536781144e-14,2.75335062662485e-13,"Down"
"hsa-miR-185-3p",42.9347041026466,0.0904043836253575,0.1069645216277,0.845181021236355,0.39800977706109,0.486885746696091,"Stable"
"hsa-miR-185-5p",498.630060457343,0.344591239213296,0.0618520054938313,5.57122176495414,2.5295909244492e-08,1.10669602944652e-07,"Stable"
"hsa-miR-186-5p",1416.00068853683,0.116377884160542,0.0440305029228039,2.64311957473164,0.00821460191316534,0.0151321614189888,"Stable"
"hsa-miR-187-3p",51.3361097232097,-0.462041183551831,0.208721174799266,-2.21367661424956,0.0268510327729396,0.0434862484497479,"Stable"
"hsa-miR-188-3p",6.59733890924018,0.579943893616409,0.114584374193798,5.06128255005822,4.16445517750457e-07,1.48226370724739e-06,"Stable"
"hsa-miR-188-5p",8.67003569949672,0.606440079935592,0.103486347071833,5.86009746304646,4.62595584981735e-09,2.29476550030309e-08,"Stable"
"hsa-miR-18a-3p",2.67648841893955,0.0521362112725898,0.12848374069208,0.405780614665772,0.684903803483597,0.750416341208114,"Stable"
"hsa-miR-18a-5p",21.7923994129981,-0.286638631670614,0.0921637566840822,-3.11010143231411,0.00187023107965299,0.00396715683562756,"Stable"
"hsa-miR-190a-5p",39.8139908515771,0.872873042331363,0.102653171242372,8.50312787970709,1.84549417319232e-17,7.75107552740775e-16,"Stable"
"hsa-miR-191-3p",7.80885724116431,0.0103495319565046,0.0952688878677314,0.108634961403911,0.913492029656503,0.928579600486593,"Stable"
"hsa-miR-191-5p",3095.22080262177,-0.157783322941754,0.0563961674998673,-2.7977667621142,0.00514572557079307,0.00994419358772893,"Stable"
"hsa-miR-192-3p",14.4681200057519,0.0909500364106864,0.0769041328586272,1.18264172587291,0.236951168348824,0.304651502162773,"Stable"
"hsa-miR-192-5p",3568.42780530579,0.00604644528648729,0.0631762736931469,0.0957075327971295,0.923752858060539,0.937140580641127,"Stable"
"hsa-miR-193a-3p",39.6510549936187,-0.126926776811807,0.0887776896247988,-1.42971480051168,0.152798890615056,0.21018188010368,"Stable"
"hsa-miR-193a-5p",1275.02110403647,-0.138865481977989,0.0930155315846905,-1.49292789722491,0.135456061754149,0.190911227975646,"Stable"
"hsa-miR-193b-3p",107.313295487619,0.208757130652038,0.10969830054726,1.90301152898993,0.0570390408875111,0.0863812398056057,"Stable"
"hsa-miR-193b-5p",12.4516690837728,0.482252754154404,0.132734206841877,3.63322134985821,0.000279904700569566,0.000675632035857574,"Stable"
"hsa-miR-194-5p",1624.85976154516,0.0867775912702335,0.0594242199823849,1.46030677888506,0.144205779826646,0.201270065127986,"Stable"
"hsa-miR-195-3p",15.7956980780506,0.382189087853361,0.102277477307768,3.73678641587236,0.000186387115667389,0.000471581858917489,"Stable"
"hsa-miR-195-5p",160.455980053006,0.257970542407494,0.108838349406092,2.3702173343788,0.0177776317466408,0.0297869893627227,"Stable"
"hsa-miR-196b-5p",49.8510633461878,-0.0400806759274284,0.124690986332116,-0.321440042351361,0.747876942392913,0.801370471407363,"Stable"
"hsa-miR-197-3p",1324.92101777546,-0.00911087635967479,0.0673050574963934,-0.135366890670334,0.892321800563373,0.914085746918577,"Stable"
"hsa-miR-1976",84.9315317237102,0.312553789484457,0.0669792086171088,4.66643001518862,3.0647796553038e-06,9.85107746347649e-06,"Stable"
"hsa-miR-199a-3p",5988.3537895582,-0.884452942257067,0.129231410857985,-6.84394712078947,7.7040369110209e-12,7.46698962145103e-11,"Stable"
"hsa-miR-199a-5p",2399.65939926791,-0.817694394008864,0.132897713986015,-6.15281007839543,7.61219439498234e-10,4.516271210015e-09,"Stable"
"hsa-miR-199b-3p",5973.41268525204,-0.885463554523226,0.129298913603985,-6.84819021167657,7.47900818463256e-12,7.36214868174767e-11,"Stable"
"hsa-miR-199b-5p",333.838941767613,-1.82959162796503,0.19917331746024,-9.18592736866105,4.0799641542765e-20,2.5703774171942e-18,"Down"
"hsa-miR-19a-3p",106.482972802306,-0.257405427251197,0.100782528643983,-2.55406795914487,0.0106472473115718,0.0191104438925648,"Stable"
"hsa-miR-19b-1-5p",35.2557671576855,-0.518679789077848,0.0703564302422347,-7.37217319429158,1.67868729794778e-13,2.44169797387672e-12,"Stable"
"hsa-miR-19b-3p",662.972430582416,-0.266898466106923,0.070158156169645,-3.8042400296489,0.000142240205848351,0.000374942802027034,"Stable"
"hsa-miR-200a-3p",1920.39747648879,-0.400884812592988,0.144871644145143,-2.76717238185931,0.00565448472388637,0.0106976738019472,"Stable"
"hsa-miR-200a-5p",2460.07756172116,-0.494014951819968,0.142709757296456,-3.46167607021945,0.000536822851650447,0.00121654099474742,"Stable"
"hsa-miR-200b-3p",4833.79058156579,-0.405515297557119,0.141386042403958,-2.86814236159541,0.00412889703253357,0.0081034427741313,"Stable"
"hsa-miR-200c-3p",72255.0670277678,0.245758934971581,0.067730131769822,3.62850224190886,0.000285070275084957,0.000685474325585966,"Stable"
"hsa-miR-200c-5p",142.938254935445,0.306785785628856,0.0720019465804811,4.26079849502322,2.03697828148571e-05,6.11093484445712e-05,"Stable"
"hsa-miR-203a-3p",19616.4421590985,-0.712459039676254,0.11529183226214,-6.17961416430895,6.42584521778605e-10,3.85550713067163e-09,"Stable"
"hsa-miR-203b-3p",184.668069208398,-0.248019682209434,0.135963070101432,-1.82416947502292,0.06812645484324,0.101705370974505,"Stable"
"hsa-miR-204-5p",265.740524180678,1.62529908133882,0.213847844760321,7.6002593486993,2.95537863309016e-14,5.20784723688808e-13,"Up"
"hsa-miR-205-5p",741.326818930968,-2.52647955788567,0.253370962001431,-9.97146451956637,2.0321001734856e-23,2.13370518215988e-21,"Down"
"hsa-miR-20a-3p",39.6161058592279,-0.32204718785852,0.0852914458380258,-3.77584392777336,0.000159466822288161,0.000412507562278571,"Stable"
"hsa-miR-20a-5p",1216.35872781433,-0.208332410473412,0.0851405670009397,-2.44692298644326,0.01440816221189,0.0248688827218923,"Stable"
"hsa-miR-20b-5p",55.1958995514524,0.69322692485991,0.128298833203765,5.40322080528139,6.54548032392081e-08,2.66042103488394e-07,"Stable"
"hsa-miR-21-3p",6512.27508882783,-1.235610850958,0.107270874832391,-11.5186051469108,1.06318123466801e-30,3.34902088920424e-28,"Down"
"hsa-miR-21-5p",961535.80753748,-1.45114083594981,0.0987510632438515,-14.6949388521157,6.94611610056522e-49,4.37605314335609e-46,"Down"
"hsa-miR-210-3p",497.708704247998,-0.710491640220377,0.142074056740783,-5.0008541778791,5.70768714209667e-07,1.98665353564691e-06,"Stable"
"hsa-miR-2110",8.65298356354599,-0.30336252928086,0.121945632897037,-2.48768670163858,0.0128576945635069,0.02275378532306,"Stable"
"hsa-miR-2114-5p",3.2120002698209,0.546330819320151,0.179971956113111,3.03564416989937,0.00240022442897739,0.00490954996836284,"Stable"
"hsa-miR-212-3p",32.4156379618469,-0.378522305187115,0.121945175239891,-3.10403674800978,0.00190899618564794,0.00402229965537861,"Stable"
"hsa-miR-212-5p",2.14773139338037,-0.562921626988695,0.184868764349521,-3.0449796587833,0.00232696047416552,0.00480650852040747,"Stable"
"hsa-miR-214-3p",14.4422003514393,-0.547076340526971,0.155337284265936,-3.52186111088682,0.000428528590994847,0.000988912133065031,"Stable"
"hsa-miR-214-5p",56.0874115473514,-0.956344757822809,0.136782373848916,-6.99172510983871,2.7152651029166e-12,2.85102835806243e-11,"Stable"
"hsa-miR-215-5p",15.6782901111107,-0.0906280723025536,0.101460858605719,-0.893231868406887,0.371733015204945,0.458604467267093,"Stable"
"hsa-miR-217-5p",269.250574439814,0.727437120808664,0.192506403804187,3.77876842761342,0.000157605901996626,0.000410296356437498,"Stable"
"hsa-miR-218-5p",675.281954522521,-0.350614538200416,0.0848550614863597,-4.13192250478514,3.59741714500598e-05,0.000104924666729341,"Stable"
"hsa-miR-219a-1-3p",15.828225052808,0.139135125708317,0.105539821680614,1.31831874919563,0.187396967116236,0.247505428266727,"Stable"
"hsa-miR-219a-5p",7.10025418563491,0.354523918452634,0.1022666933375,3.46666061923638,0.000526966785825899,0.00119851651649934,"Stable"
"hsa-miR-22-3p",507831.965113756,0.497260067815575,0.0590471009647058,8.4214137475234,3.71968122666262e-17,1.46462448299841e-15,"Stable"
"hsa-miR-22-5p",132.485646423206,0.309217949966168,0.0709089124135414,4.36077693820497,1.2960143551637e-05,3.9828733841616e-05,"Stable"
"hsa-miR-221-3p",9334.93074967303,-0.697038126268523,0.127949151999755,-5.44777448989937,5.10039668935341e-08,2.11398020677148e-07,"Stable"
"hsa-miR-221-5p",138.971235364195,-0.398085709336818,0.160368402163858,-2.48232010773588,0.0130529956889992,0.0230257061115745,"Stable"
"hsa-miR-222-3p",2252.8840114835,-0.741396057236918,0.123136736793012,-6.02091688107002,1.73431807929248e-09,9.25949483012084e-09,"Stable"
"hsa-miR-222-5p",187.551698047893,-0.333098468983945,0.114776191529555,-2.90215648859695,0.00370603359446344,0.00731912590756102,"Stable"
"hsa-miR-223-3p",576.926571366906,-0.842882725644147,0.112092311945186,-7.5195409124608,5.4968915752018e-14,9.35957214155982e-13,"Stable"
"hsa-miR-223-5p",7.82121728100369,-0.798092597335207,0.151470498934511,-5.26896394313895,1.37195907860845e-07,5.23838920923228e-07,"Stable"
"hsa-miR-224-3p",17.779996126816,-0.421040657949777,0.108829423859374,-3.86881270724939,0.000109366608716412,0.000294448561928801,"Stable"
"hsa-miR-224-5p",90.7774161028743,-0.340551740982396,0.0940325274543797,-3.62163764180024,0.000292743979779153,0.000698593588109342,"Stable"
"hsa-miR-2277-5p",3.14573951128911,-0.249951361053877,0.126991291931953,-1.96825591149832,0.0490386000003523,0.0753519951224926,"Stable"
"hsa-miR-2355-3p",13.6932631261212,-0.137511953788111,0.096312201507758,-1.42777292633099,0.153357227856722,0.21049031274452,"Stable"
"hsa-miR-2355-5p",176.057525364261,-0.0100705567876005,0.0639630148713578,-0.157443435207898,0.874895383943893,0.89769396072419,"Stable"
"hsa-miR-23a-3p",17403.4307609623,-0.306153605412547,0.0544297629896384,-5.62474625272259,1.85780858020221e-08,8.18475108760413e-08,"Stable"
"hsa-miR-23a-5p",18.0441473251471,-0.411102892153356,0.136253088371142,-3.01720054251942,0.0025512097076589,0.00518471650266164,"Stable"
"hsa-miR-23b-3p",12371.5391603362,0.061434450373418,0.0585654425267796,1.0489880674141,0.294183610389143,0.37141417744521,"Stable"
"hsa-miR-23b-5p",9.77459160268901,-0.165237994939372,0.0873572149784381,-1.89152086613747,0.0585548482604327,0.0884641592423803,"Stable"
"hsa-miR-24-1-5p",117.710915320703,-0.0709066534285542,0.0569192703422863,-1.24574073072536,0.21285959512766,0.277642950166513,"Stable"
"hsa-miR-24-2-5p",95.1094247576781,-0.385002054633361,0.0660401104720101,-5.82982148093979,5.54867032130724e-09,2.66844450566684e-08,"Stable"
"hsa-miR-24-3p",10739.9658188031,-0.243983678248446,0.0618135352354124,-3.94709147954815,7.91063372150897e-05,0.000215744556041154,"Stable"
"hsa-miR-25-3p",30704.0317185781,-0.0844552365633917,0.0457784995309931,-1.84486685733799,0.0650569088966063,0.0973535691326888,"Stable"
"hsa-miR-26a-1-3p",3.68366650197825,-0.136426157197496,0.113475008488449,-1.20225729889576,0.229263855526435,0.295975879060767,"Stable"
"hsa-miR-26a-2-3p",20.5916893554279,-0.172044001216517,0.070002238020993,-2.45769286926116,0.0139832703552085,0.0242018140763225,"Stable"
"hsa-miR-26a-5p",17319.35526694,-0.283887887553481,0.0527921370697315,-5.37746534447927,7.55417475419438e-08,3.01210765515346e-07,"Stable"
"hsa-miR-26b-3p",259.861895239111,0.0329657476455704,0.054685550480408,0.602823732338232,0.546625957096417,0.621614355542857,"Stable"
"hsa-miR-26b-5p",6371.70903551071,0.083879852430111,0.0576422212103088,1.45518078014505,0.145619220319096,0.202070724231345,"Stable"
"hsa-miR-27a-3p",7500.99689224927,-0.475013696679069,0.0745115284823739,-6.37503627095014,1.82919655530593e-10,1.29482452791318e-09,"Stable"
"hsa-miR-27a-5p",81.7832183278175,-0.571604474799063,0.15394857348908,-3.71295726776975,0.000204851485679044,0.000512128714197611,"Stable"
"hsa-miR-27b-3p",15049.6281192427,-0.0907949775241491,0.0611236658478022,-1.48543082723848,0.137429734585372,0.19283013984139,"Stable"
"hsa-miR-27b-5p",139.786299672845,-0.0272354264573538,0.0638834127613073,-0.426330173673027,0.669867274086559,0.73779087880163,"Stable"
"hsa-miR-28-3p",6923.10906500167,0.151083027010589,0.0611900142770411,2.46907978034704,0.0135461013934739,0.0237056774385794,"Stable"
"hsa-miR-28-5p",275.135175427122,0.133867135729355,0.0526348686445454,2.54331661076972,0.0109805681120123,0.0196527213368401,"Stable"
"hsa-miR-296-5p",47.9555100600439,-0.170593183478698,0.0713743271762645,-2.39011967226541,0.0168428836535858,0.0286011231853343,"Stable"
"hsa-miR-29a-3p",107590.151601704,-0.480611830046,0.0669878848025725,-7.17460823643656,7.25145335934598e-13,8.61965210639239e-12,"Stable"
"hsa-miR-29a-5p",87.3216780708762,-0.295787963604706,0.0734257291589434,-4.02839668046631,5.61585309085977e-05,0.000157945868180431,"Stable"
"hsa-miR-29b-1-5p",36.7701221842417,-0.0291844798239256,0.0850316231711289,-0.343219131136553,0.731433613297798,0.790399959481326,"Stable"
"hsa-miR-29b-2-5p",412.577316096306,0.489540340100042,0.0912631923233391,5.36405014592997,8.13762961321156e-08,3.22434380900836e-07,"Stable"
